batting_team_enc,bowling_team_enc,venue_enc,over_num,cum_runs,cum_wickets,target,runs_required,balls_remaining,wickets_in_hand,crr,rrr,rrr_crr_delta,batting_team_won,match_id,batting_team,bowling_team,venue
16,10,34,8,68,1,150,82,72,9,8.5,6.833333333333333,-1.666666666666667,1,392208,Royal Challengers Bangalore,Mumbai Indians,New Wanderers Stadium
16,10,34,9,74,1,150,76,66,9,8.222222222222221,6.909090909090909,-1.3131313131313123,1,392208,Royal Challengers Bangalore,Mumbai Indians,New Wanderers Stadium
16,10,34,10,81,1,150,69,60,9,8.1,6.9,-1.1999999999999993,1,392208,Royal Challengers Bangalore,Mumbai Indians,New Wanderers Stadium
16,10,34,11,87,1,150,63,54,9,7.909090909090909,7.0,-0.9090909090909092,1,392208,Royal Challengers Bangalore,Mumbai Indians,New Wanderers Stadium
16,10,34,12,92,1,150,58,48,9,7.666666666666667,7.25,-0.41666666666666696,1,392208,Royal Challengers Bangalore,Mumbai Indians,New Wanderers Stadium
16,10,34,13,107,1,150,43,42,9,8.23076923076923,6.142857142857143,-2.0879120879120867,1,392208,Royal Challengers Bangalore,Mumbai Indians,New Wanderers Stadium
16,10,34,14,122,1,150,28,36,9,8.714285714285714,4.666666666666667,-4.047619047619047,1,392208,Royal Challengers Bangalore,Mumbai Indians,New Wanderers Stadium
16,10,34,15,127,1,150,23,30,9,8.466666666666667,4.6,-3.866666666666667,1,392208,Royal Challengers Bangalore,Mumbai Indians,New Wanderers Stadium
16,10,34,16,134,1,150,16,24,9,8.375,4.0,-4.375,1,392208,Royal Challengers Bangalore,Mumbai Indians,New Wanderers Stadium
16,10,34,17,149,1,150,1,18,9,8.764705882352942,0.3333333333333333,-8.431372549019608,1,392208,Royal Challengers Bangalore,Mumbai Indians,New Wanderers Stadium
1,0,7,1,1,2,179,178,114,8,1.0,9.368421052631579,8.368421052631579,0,392209,Deccan Chargers,Chennai Super Kings,Buffalo Park
1,0,7,2,7,3,179,172,108,7,3.5,9.555555555555555,6.055555555555555,0,392209,Deccan Chargers,Chennai Super Kings,Buffalo Park
1,0,7,3,15,3,179,164,102,7,5.0,9.647058823529411,4.647058823529411,0,392209,Deccan Chargers,Chennai Super Kings,Buffalo Park
1,0,7,4,34,3,179,145,96,7,8.5,9.0625,0.5625,0,392209,Deccan Chargers,Chennai Super Kings,Buffalo Park
1,0,7,5,52,3,179,127,90,7,10.4,8.466666666666667,-1.9333333333333336,0,392209,Deccan Chargers,Chennai Super Kings,Buffalo Park
1,0,7,6,62,3,179,117,84,7,10.333333333333334,8.357142857142858,-1.9761904761904763,0,392209,Deccan Chargers,Chennai Super Kings,Buffalo Park
1,0,7,7,69,3,179,110,78,7,9.857142857142858,8.461538461538462,-1.395604395604396,0,392209,Deccan Chargers,Chennai Super Kings,Buffalo Park
1,0,7,8,75,5,179,104,72,5,9.375,8.666666666666666,-0.7083333333333339,0,392209,Deccan Chargers,Chennai Super Kings,Buffalo Park
1,0,7,9,79,5,179,100,66,5,8.777777777777779,9.090909090909092,0.31313131313131315,0,392209,Deccan Chargers,Chennai Super Kings,Buffalo Park
1,0,7,10,84,6,179,95,60,4,8.4,9.5,1.0999999999999996,0,392209,Deccan Chargers,Chennai Super Kings,Buffalo Park
1,0,7,11,95,6,179,84,54,4,8.636363636363637,9.333333333333334,0.6969696969696972,0,392209,Deccan Chargers,Chennai Super Kings,Buffalo Park
1,0,7,12,97,7,179,82,48,3,8.083333333333334,10.25,2.166666666666666,0,392209,Deccan Chargers,Chennai Super Kings,Buffalo Park
1,0,7,13,99,9,179,80,42,1,7.615384615384615,11.428571428571429,3.813186813186814,0,392209,Deccan Chargers,Chennai Super Kings,Buffalo Park
6,13,22,0,2,2,212,210,120,8,inf,10.5,-inf,0,392210,Kings XI Punjab,Rajasthan Royals,Kingsmead
6,13,22,1,3,2,212,209,114,8,3.0,11.0,8.0,0,392210,Kings XI Punjab,Rajasthan Royals,Kingsmead
6,13,22,2,10,2,212,202,108,8,5.0,11.222222222222221,6.222222222222221,0,392210,Kings XI Punjab,Rajasthan Royals,Kingsmead
6,13,22,3,16,2,212,196,102,8,5.333333333333333,11.529411764705882,6.196078431372549,0,392210,Kings XI Punjab,Rajasthan Royals,Kingsmead
6,13,22,4,25,3,212,187,96,7,6.25,11.6875,5.4375,0,392210,Kings XI Punjab,Rajasthan Royals,Kingsmead
6,13,22,5,29,4,212,183,90,6,5.8,12.2,6.3999999999999995,0,392210,Kings XI Punjab,Rajasthan Royals,Kingsmead
6,13,22,6,31,4,212,181,84,6,5.166666666666667,12.928571428571429,7.761904761904762,0,392210,Kings XI Punjab,Rajasthan Royals,Kingsmead
6,13,22,7,45,5,212,167,78,5,6.428571428571429,12.846153846153847,6.417582417582418,0,392210,Kings XI Punjab,Rajasthan Royals,Kingsmead
6,13,22,8,49,5,212,163,72,5,6.125,13.583333333333334,7.458333333333334,0,392210,Kings XI Punjab,Rajasthan Royals,Kingsmead
6,13,22,9,53,5,212,159,66,5,5.888888888888889,14.454545454545455,8.565656565656566,0,392210,Kings XI Punjab,Rajasthan Royals,Kingsmead
6,13,22,10,65,5,212,147,60,5,6.5,14.7,8.2,0,392210,Kings XI Punjab,Rajasthan Royals,Kingsmead
6,13,22,11,74,5,212,138,54,5,6.7272727272727275,15.333333333333334,8.606060606060606,0,392210,Kings XI Punjab,Rajasthan Royals,Kingsmead
6,13,22,12,82,5,212,130,48,5,6.833333333333333,16.25,9.416666666666668,0,392210,Kings XI Punjab,Rajasthan Royals,Kingsmead
6,13,22,13,93,6,212,119,42,4,7.153846153846154,17.0,9.846153846153847,0,392210,Kings XI Punjab,Rajasthan Royals,Kingsmead
6,13,22,14,96,6,212,116,36,4,6.857142857142857,19.333333333333332,12.476190476190474,0,392210,Kings XI Punjab,Rajasthan Royals,Kingsmead
6,13,22,15,114,7,212,98,30,3,7.6,19.6,12.000000000000002,0,392210,Kings XI Punjab,Rajasthan Royals,Kingsmead
6,13,22,16,120,7,212,92,24,3,7.5,23.0,15.5,0,392210,Kings XI Punjab,Rajasthan Royals,Kingsmead
6,13,22,17,127,7,212,85,18,3,7.470588235294118,28.333333333333332,20.862745098039213,0,392210,Kings XI Punjab,Rajasthan Royals,Kingsmead
6,13,22,18,128,8,212,84,12,2,7.111111111111111,42.0,34.888888888888886,0,392210,Kings XI Punjab,Rajasthan Royals,Kingsmead
6,13,22,19,133,8,212,79,6,2,7.0,79.0,72.0,0,392210,Kings XI Punjab,Rajasthan Royals,Kingsmead
3,8,22,0,4,0,155,151,120,10,inf,7.55,-inf,0,392211,Delhi Daredevils,Kolkata Knight Riders,Kingsmead
3,8,22,1,11,0,155,144,114,10,11.0,7.578947368421052,-3.421052631578948,0,392211,Delhi Daredevils,Kolkata Knight Riders,Kingsmead
3,8,22,2,28,0,155,127,108,10,14.0,7.055555555555555,-6.944444444444445,0,392211,Delhi Daredevils,Kolkata Knight Riders,Kingsmead
3,8,22,3,38,0,155,117,102,10,12.666666666666666,6.882352941176471,-5.784313725490195,0,392211,Delhi Daredevils,Kolkata Knight Riders,Kingsmead
3,8,22,4,49,0,155,106,96,10,12.25,6.625,-5.625,0,392211,Delhi Daredevils,Kolkata Knight Riders,Kingsmead
3,8,22,5,57,0,155,98,90,10,11.4,6.533333333333333,-4.866666666666667,0,392211,Delhi Daredevils,Kolkata Knight Riders,Kingsmead
3,8,22,6,60,1,155,95,84,9,10.0,6.785714285714286,-3.2142857142857144,0,392211,Delhi Daredevils,Kolkata Knight Riders,Kingsmead
3,8,22,7,62,1,155,93,78,9,8.857142857142858,7.153846153846154,-1.7032967032967035,0,392211,Delhi Daredevils,Kolkata Knight Riders,Kingsmead
3,8,22,8,73,1,155,82,72,9,9.125,6.833333333333333,-2.291666666666667,0,392211,Delhi Daredevils,Kolkata Knight Riders,Kingsmead
3,8,22,9,76,1,155,79,66,9,8.444444444444445,7.181818181818182,-1.262626262626263,0,392211,Delhi Daredevils,Kolkata Knight Riders,Kingsmead
3,8,22,10,86,1,155,69,60,9,8.6,6.9,-1.6999999999999993,0,392211,Delhi Daredevils,Kolkata Knight Riders,Kingsmead
3,8,22,11,92,1,155,63,54,9,8.363636363636363,7.0,-1.3636363636363633,0,392211,Delhi Daredevils,Kolkata Knight Riders,Kingsmead
3,8,22,12,98,1,155,57,48,9,8.166666666666666,7.125,-1.041666666666666,0,392211,Delhi Daredevils,Kolkata Knight Riders,Kingsmead
3,8,22,13,105,1,155,50,42,9,8.076923076923077,7.142857142857143,-0.9340659340659334,0,392211,Delhi Daredevils,Kolkata Knight Riders,Kingsmead
3,8,22,14,114,1,155,41,36,9,8.142857142857142,6.833333333333333,-1.3095238095238093,0,392211,Delhi Daredevils,Kolkata Knight Riders,Kingsmead
3,8,22,15,123,1,155,32,30,9,8.2,6.4,-1.799999999999999,0,392211,Delhi Daredevils,Kolkata Knight Riders,Kingsmead
3,8,22,16,134,1,155,21,24,9,8.375,5.25,-3.125,0,392211,Delhi Daredevils,Kolkata Knight Riders,Kingsmead
3,8,22,17,144,1,155,11,18,9,8.470588235294118,3.6666666666666665,-4.803921568627452,0,392211,Delhi Daredevils,Kolkata Knight Riders,Kingsmead
10,1,53,0,6,0,146,140,120,10,inf,7.0,-inf,0,392212,Mumbai Indians,Deccan Chargers,SuperSport Park
10,1,53,1,7,2,146,139,114,8,7.0,7.315789473684211,0.3157894736842106,0,392212,Mumbai Indians,Deccan Chargers,SuperSport Park
10,1,53,2,11,2,146,135,108,8,5.5,7.5,2.0,0,392212,Mumbai Indians,Deccan Chargers,SuperSport Park
10,1,53,3,20,2,146,126,102,8,6.666666666666667,7.411764705882353,0.7450980392156863,0,392212,Mumbai Indians,Deccan Chargers,SuperSport Park
10,1,53,4,27,2,146,119,96,8,6.75,7.4375,0.6875,0,392212,Mumbai Indians,Deccan Chargers,SuperSport Park
10,1,53,5,41,2,146,105,90,8,8.2,7.0,-1.1999999999999993,0,392212,Mumbai Indians,Deccan Chargers,SuperSport Park
10,1,53,6,50,2,146,96,84,8,8.333333333333334,6.857142857142857,-1.4761904761904772,0,392212,Mumbai Indians,Deccan Chargers,SuperSport Park
10,1,53,7,59,2,146,87,78,8,8.428571428571429,6.6923076923076925,-1.7362637362637363,0,392212,Mumbai Indians,Deccan Chargers,SuperSport Park
10,1,53,8,61,3,146,85,72,7,7.625,7.083333333333333,-0.541666666666667,0,392212,Mumbai Indians,Deccan Chargers,SuperSport Park
10,1,53,9,71,3,146,75,66,7,7.888888888888889,6.818181818181818,-1.070707070707071,0,392212,Mumbai Indians,Deccan Chargers,SuperSport Park
10,1,53,10,75,3,146,71,60,7,7.5,7.1,-0.40000000000000036,0,392212,Mumbai Indians,Deccan Chargers,SuperSport Park
10,1,53,11,87,3,146,59,54,7,7.909090909090909,6.555555555555555,-1.3535353535353538,0,392212,Mumbai Indians,Deccan Chargers,SuperSport Park
10,1,53,12,93,3,146,53,48,7,7.75,6.625,-1.125,0,392212,Mumbai Indians,Deccan Chargers,SuperSport Park
10,1,53,13,97,3,146,49,42,7,7.461538461538462,7.0,-0.4615384615384617,0,392212,Mumbai Indians,Deccan Chargers,SuperSport Park
10,1,53,14,100,4,146,46,36,6,7.142857142857143,7.666666666666667,0.5238095238095237,0,392212,Mumbai Indians,Deccan Chargers,SuperSport Park
10,1,53,15,103,6,146,43,30,4,6.866666666666666,8.6,1.7333333333333334,0,392212,Mumbai Indians,Deccan Chargers,SuperSport Park
10,1,53,16,108,6,146,38,24,4,6.75,9.5,2.75,0,392212,Mumbai Indians,Deccan Chargers,SuperSport Park
10,1,53,17,112,8,146,34,18,2,6.588235294117647,11.333333333333334,4.745098039215687,0,392212,Mumbai Indians,Deccan Chargers,SuperSport Park
10,1,53,18,121,8,146,25,12,2,6.722222222222222,12.5,5.777777777777778,0,392212,Mumbai Indians,Deccan Chargers,SuperSport Park
10,1,53,19,126,8,146,20,6,2,6.631578947368421,20.0,13.368421052631579,0,392212,Mumbai Indians,Deccan Chargers,SuperSport Park
13,16,53,0,2,0,106,104,120,10,inf,5.2,-inf,1,392213,Rajasthan Royals,Royal Challengers Bangalore,SuperSport Park
13,16,53,1,4,0,106,102,114,10,4.0,5.368421052631579,1.3684210526315788,1,392213,Rajasthan Royals,Royal Challengers Bangalore,SuperSport Park
13,16,53,2,12,0,106,94,108,10,6.0,5.222222222222222,-0.7777777777777777,1,392213,Rajasthan Royals,Royal Challengers Bangalore,SuperSport Park
13,16,53,3,15,0,106,91,102,10,5.0,5.352941176470588,0.35294117647058787,1,392213,Rajasthan Royals,Royal Challengers Bangalore,SuperSport Park
13,16,53,4,25,0,106,81,96,10,6.25,5.0625,-1.1875,1,392213,Rajasthan Royals,Royal Challengers Bangalore,SuperSport Park
13,16,53,5,31,1,106,75,90,9,6.2,5.0,-1.2000000000000002,1,392213,Rajasthan Royals,Royal Challengers Bangalore,SuperSport Park
13,16,53,6,35,1,106,71,84,9,5.833333333333333,5.071428571428571,-0.7619047619047619,1,392213,Rajasthan Royals,Royal Challengers Bangalore,SuperSport Park
13,16,53,7,43,1,106,63,78,9,6.142857142857143,4.846153846153846,-1.2967032967032974,1,392213,Rajasthan Royals,Royal Challengers Bangalore,SuperSport Park
13,16,53,8,51,2,106,55,72,8,6.375,4.583333333333333,-1.791666666666667,1,392213,Rajasthan Royals,Royal Challengers Bangalore,SuperSport Park
13,16,53,9,62,2,106,44,66,8,6.888888888888889,4.0,-2.8888888888888893,1,392213,Rajasthan Royals,Royal Challengers Bangalore,SuperSport Park
13,16,53,10,67,2,106,39,60,8,6.7,3.9,-2.8000000000000003,1,392213,Rajasthan Royals,Royal Challengers Bangalore,SuperSport Park
13,16,53,11,76,2,106,30,54,8,6.909090909090909,3.3333333333333335,-3.5757575757575757,1,392213,Rajasthan Royals,Royal Challengers Bangalore,SuperSport Park
13,16,53,12,85,2,106,21,48,8,7.083333333333333,2.625,-4.458333333333333,1,392213,Rajasthan Royals,Royal Challengers Bangalore,SuperSport Park
13,16,53,13,91,3,106,15,42,7,7.0,2.142857142857143,-4.857142857142858,1,392213,Rajasthan Royals,Royal Challengers Bangalore,SuperSport Park
6,0,53,0,5,1,186,181,120,9,inf,9.05,-inf,0,392214,Kings XI Punjab,Chennai Super Kings,SuperSport Park
6,0,53,1,11,1,186,175,114,9,11.0,9.210526315789474,-1.7894736842105257,0,392214,Kings XI Punjab,Chennai Super Kings,SuperSport Park
6,0,53,2,23,1,186,163,108,9,11.5,9.055555555555555,-2.4444444444444446,0,392214,Kings XI Punjab,Chennai Super Kings,SuperSport Park
6,0,53,3,28,1,186,158,102,9,9.333333333333334,9.294117647058824,-0.039215686274509665,0,392214,Kings XI Punjab,Chennai Super Kings,SuperSport Park
6,0,53,4,47,1,186,139,96,9,11.75,8.6875,-3.0625,0,392214,Kings XI Punjab,Chennai Super Kings,SuperSport Park
6,0,53,5,53,1,186,133,90,9,10.6,8.866666666666667,-1.7333333333333325,0,392214,Kings XI Punjab,Chennai Super Kings,SuperSport Park
6,0,53,6,57,2,186,129,84,8,9.5,9.214285714285714,-0.2857142857142865,0,392214,Kings XI Punjab,Chennai Super Kings,SuperSport Park
6,0,53,7,68,2,186,118,78,8,9.714285714285714,9.076923076923077,-0.6373626373626369,0,392214,Kings XI Punjab,Chennai Super Kings,SuperSport Park
6,0,53,8,84,2,186,102,72,8,10.5,8.5,-2.0,0,392214,Kings XI Punjab,Chennai Super Kings,SuperSport Park
6,0,53,9,90,3,186,96,66,7,10.0,8.727272727272727,-1.2727272727272734,0,392214,Kings XI Punjab,Chennai Super Kings,SuperSport Park
6,0,53,10,100,3,186,86,60,7,10.0,8.6,-1.4000000000000004,0,392214,Kings XI Punjab,Chennai Super Kings,SuperSport Park
6,0,53,11,115,3,186,71,54,7,10.454545454545455,7.888888888888889,-2.5656565656565657,0,392214,Kings XI Punjab,Chennai Super Kings,SuperSport Park
6,0,53,12,125,3,186,61,48,7,10.416666666666666,7.625,-2.791666666666666,0,392214,Kings XI Punjab,Chennai Super Kings,SuperSport Park
6,0,53,13,144,3,186,42,42,7,11.076923076923077,6.0,-5.076923076923077,0,392214,Kings XI Punjab,Chennai Super Kings,SuperSport Park
6,0,53,14,148,3,186,38,36,7,10.571428571428571,6.333333333333333,-4.238095238095238,0,392214,Kings XI Punjab,Chennai Super Kings,SuperSport Park
6,0,53,15,157,3,186,29,30,7,10.466666666666667,5.8,-4.666666666666667,0,392214,Kings XI Punjab,Chennai Super Kings,SuperSport Park
6,0,53,16,163,3,186,23,24,7,10.1875,5.75,-4.4375,0,392214,Kings XI Punjab,Chennai Super Kings,SuperSport Park
6,0,53,17,174,3,186,12,18,7,10.235294117647058,4.0,-6.235294117647058,0,392214,Kings XI Punjab,Chennai Super Kings,SuperSport Park
3,10,7,0,8,0,117,109,120,10,inf,5.45,-inf,0,392215,Delhi Daredevils,Mumbai Indians,Buffalo Park
3,10,7,1,11,0,117,106,114,10,11.0,5.578947368421052,-5.421052631578948,0,392215,Delhi Daredevils,Mumbai Indians,Buffalo Park
3,10,7,2,20,0,117,97,108,10,10.0,5.388888888888889,-4.611111111111111,0,392215,Delhi Daredevils,Mumbai Indians,Buffalo Park
3,10,7,3,23,0,117,94,102,10,7.666666666666667,5.529411764705882,-2.1372549019607847,0,392215,Delhi Daredevils,Mumbai Indians,Buffalo Park
3,10,7,4,33,0,117,84,96,10,8.25,5.25,-3.0,0,392215,Delhi Daredevils,Mumbai Indians,Buffalo Park
3,10,7,5,36,0,117,81,90,10,7.2,5.4,-1.7999999999999998,0,392215,Delhi Daredevils,Mumbai Indians,Buffalo Park
3,10,7,6,38,0,117,79,84,10,6.333333333333333,5.642857142857143,-0.6904761904761898,0,392215,Delhi Daredevils,Mumbai Indians,Buffalo Park
3,10,7,7,42,0,117,75,78,10,6.0,5.769230769230769,-0.23076923076923084,0,392215,Delhi Daredevils,Mumbai Indians,Buffalo Park
3,10,7,8,46,1,117,71,72,9,5.75,5.916666666666667,0.16666666666666696,0,392215,Delhi Daredevils,Mumbai Indians,Buffalo Park
3,10,7,9,52,2,117,65,66,8,5.777777777777778,5.909090909090909,0.1313131313131315,0,392215,Delhi Daredevils,Mumbai Indians,Buffalo Park
3,10,7,10,56,2,117,61,60,8,5.6,6.1,0.5,0,392215,Delhi Daredevils,Mumbai Indians,Buffalo Park
3,10,7,11,60,2,117,57,54,8,5.454545454545454,6.333333333333333,0.8787878787878789,0,392215,Delhi Daredevils,Mumbai Indians,Buffalo Park
3,10,7,12,62,2,117,55,48,8,5.166666666666667,6.875,1.708333333333333,0,392215,Delhi Daredevils,Mumbai Indians,Buffalo Park
3,10,7,13,69,2,117,48,42,8,5.3076923076923075,6.857142857142857,1.5494505494505493,0,392215,Delhi Daredevils,Mumbai Indians,Buffalo Park
3,10,7,14,74,2,117,43,36,8,5.285714285714286,7.166666666666667,1.8809523809523814,0,392215,Delhi Daredevils,Mumbai Indians,Buffalo Park
3,10,7,15,93,2,117,24,30,8,6.2,4.8,-1.4000000000000004,0,392215,Delhi Daredevils,Mumbai Indians,Buffalo Park
3,10,7,16,104,2,117,13,24,8,6.5,3.25,-3.25,0,392215,Delhi Daredevils,Mumbai Indians,Buffalo Park
3,10,7,17,107,3,117,10,18,7,6.294117647058823,3.3333333333333335,-2.96078431372549,0,392215,Delhi Daredevils,Mumbai Indians,Buffalo Park
6,1,8,0,8,0,169,161,120,10,inf,8.05,-inf,0,392216,Kings XI Punjab,Deccan Chargers,De Beers Diamond Oval
6,1,8,1,20,0,169,149,114,10,20.0,7.842105263157895,-12.157894736842106,0,392216,Kings XI Punjab,Deccan Chargers,De Beers Diamond Oval
6,1,8,2,29,0,169,140,108,10,14.5,7.777777777777778,-6.722222222222222,0,392216,Kings XI Punjab,Deccan Chargers,De Beers Diamond Oval
6,1,8,3,40,0,169,129,102,10,13.333333333333334,7.588235294117647,-5.745098039215687,0,392216,Kings XI Punjab,Deccan Chargers,De Beers Diamond Oval
6,1,8,4,42,2,169,127,96,8,10.5,7.9375,-2.5625,0,392216,Kings XI Punjab,Deccan Chargers,De Beers Diamond Oval
6,1,8,5,45,2,169,124,90,8,9.0,8.266666666666667,-0.7333333333333325,0,392216,Kings XI Punjab,Deccan Chargers,De Beers Diamond Oval
6,1,8,6,56,2,169,113,84,8,9.333333333333334,8.071428571428571,-1.2619047619047628,0,392216,Kings XI Punjab,Deccan Chargers,De Beers Diamond Oval
6,1,8,7,60,2,169,109,78,8,8.571428571428571,8.384615384615385,-0.18681318681318615,0,392216,Kings XI Punjab,Deccan Chargers,De Beers Diamond Oval
6,1,8,8,80,2,169,89,72,8,10.0,7.416666666666667,-2.583333333333333,0,392216,Kings XI Punjab,Deccan Chargers,De Beers Diamond Oval
6,1,8,9,86,4,169,83,66,6,9.555555555555555,7.545454545454546,-2.0101010101010095,0,392216,Kings XI Punjab,Deccan Chargers,De Beers Diamond Oval
6,1,8,10,96,4,169,73,60,6,9.6,7.3,-2.3,0,392216,Kings XI Punjab,Deccan Chargers,De Beers Diamond Oval
6,1,8,11,101,4,169,68,54,6,9.181818181818182,7.555555555555555,-1.6262626262626263,0,392216,Kings XI Punjab,Deccan Chargers,De Beers Diamond Oval
6,1,8,12,111,4,169,58,48,6,9.25,7.25,-2.0,0,392216,Kings XI Punjab,Deccan Chargers,De Beers Diamond Oval
6,1,8,13,115,4,169,54,42,6,8.846153846153847,7.714285714285714,-1.1318681318681323,0,392216,Kings XI Punjab,Deccan Chargers,De Beers Diamond Oval
6,1,8,14,119,5,169,50,36,5,8.5,8.333333333333334,-0.16666666666666607,0,392216,Kings XI Punjab,Deccan Chargers,De Beers Diamond Oval
6,1,8,15,124,5,169,45,30,5,8.266666666666667,9.0,0.7333333333333325,0,392216,Kings XI Punjab,Deccan Chargers,De Beers Diamond Oval
6,1,8,16,140,6,169,29,24,4,8.75,7.25,-1.5,0,392216,Kings XI Punjab,Deccan Chargers,De Beers Diamond Oval
6,1,8,17,150,7,169,19,18,3,8.823529411764707,6.333333333333333,-2.4901960784313735,0,392216,Kings XI Punjab,Deccan Chargers,De Beers Diamond Oval
6,1,8,18,161,7,169,8,12,3,8.944444444444445,4.0,-4.944444444444445,0,392216,Kings XI Punjab,Deccan Chargers,De Beers Diamond Oval
0,13,8,0,9,0,141,132,120,10,inf,6.6,-inf,1,392217,Chennai Super Kings,Rajasthan Royals,De Beers Diamond Oval
0,13,8,1,10,0,141,131,114,10,10.0,6.894736842105263,-3.105263157894737,1,392217,Chennai Super Kings,Rajasthan Royals,De Beers Diamond Oval
0,13,8,2,19,1,141,122,108,9,9.5,6.777777777777778,-2.7222222222222223,1,392217,Chennai Super Kings,Rajasthan Royals,De Beers Diamond Oval
0,13,8,3,23,1,141,118,102,9,7.666666666666667,6.9411764705882355,-0.7254901960784315,1,392217,Chennai Super Kings,Rajasthan Royals,De Beers Diamond Oval
0,13,8,4,25,1,141,116,96,9,6.25,7.25,1.0,1,392217,Chennai Super Kings,Rajasthan Royals,De Beers Diamond Oval
0,13,8,5,37,2,141,104,90,8,7.4,6.933333333333334,-0.4666666666666668,1,392217,Chennai Super Kings,Rajasthan Royals,De Beers Diamond Oval
0,13,8,6,40,2,141,101,84,8,6.666666666666667,7.214285714285714,0.5476190476190474,1,392217,Chennai Super Kings,Rajasthan Royals,De Beers Diamond Oval
0,13,8,7,49,2,141,92,78,8,7.0,7.076923076923077,0.07692307692307665,1,392217,Chennai Super Kings,Rajasthan Royals,De Beers Diamond Oval
0,13,8,8,61,2,141,80,72,8,7.625,6.666666666666667,-0.958333333333333,1,392217,Chennai Super Kings,Rajasthan Royals,De Beers Diamond Oval
0,13,8,9,67,2,141,74,66,8,7.444444444444445,6.7272727272727275,-0.7171717171717171,1,392217,Chennai Super Kings,Rajasthan Royals,De Beers Diamond Oval
0,13,8,10,70,2,141,71,60,8,7.0,7.1,0.09999999999999964,1,392217,Chennai Super Kings,Rajasthan Royals,De Beers Diamond Oval
0,13,8,11,77,2,141,64,54,8,7.0,7.111111111111111,0.11111111111111072,1,392217,Chennai Super Kings,Rajasthan Royals,De Beers Diamond Oval
0,13,8,12,80,2,141,61,48,8,6.666666666666667,7.625,0.958333333333333,1,392217,Chennai Super Kings,Rajasthan Royals,De Beers Diamond Oval
0,13,8,13,87,2,141,54,42,8,6.6923076923076925,7.714285714285714,1.021978021978022,1,392217,Chennai Super Kings,Rajasthan Royals,De Beers Diamond Oval
0,13,8,14,97,2,141,44,36,8,6.928571428571429,7.333333333333333,0.4047619047619042,1,392217,Chennai Super Kings,Rajasthan Royals,De Beers Diamond Oval
0,13,8,15,117,2,141,24,30,8,7.8,4.8,-3.0,1,392217,Chennai Super Kings,Rajasthan Royals,De Beers Diamond Oval
0,13,8,16,126,3,141,15,24,7,7.875,3.75,-4.125,1,392217,Chennai Super Kings,Rajasthan Royals,De Beers Diamond Oval
0,13,8,17,138,3,141,3,18,7,8.117647058823529,1.0,-7.117647058823529,1,392217,Chennai Super Kings,Rajasthan Royals,De Beers Diamond Oval
16,10,51,0,6,0,158,152,120,10,inf,7.6,-inf,0,392218,Royal Challengers Bangalore,Mumbai Indians,St George's Park
16,10,51,1,15,0,158,143,114,10,15.0,7.526315789473684,-7.473684210526316,0,392218,Royal Challengers Bangalore,Mumbai Indians,St George's Park
16,10,51,2,22,0,158,136,108,10,11.0,7.555555555555555,-3.4444444444444446,0,392218,Royal Challengers Bangalore,Mumbai Indians,St George's Park
16,10,51,3,27,1,158,131,102,9,9.0,7.705882352941177,-1.2941176470588234,0,392218,Royal Challengers Bangalore,Mumbai Indians,St George's Park
16,10,51,4,31,2,158,127,96,8,7.75,7.9375,0.1875,0,392218,Royal Challengers Bangalore,Mumbai Indians,St George's Park
16,10,51,5,39,2,158,119,90,8,7.8,7.933333333333334,0.13333333333333375,0,392218,Royal Challengers Bangalore,Mumbai Indians,St George's Park
16,10,51,6,43,3,158,115,84,7,7.166666666666667,8.214285714285714,1.0476190476190466,0,392218,Royal Challengers Bangalore,Mumbai Indians,St George's Park
16,10,51,7,47,3,158,111,78,7,6.714285714285714,8.538461538461538,1.824175824175824,0,392218,Royal Challengers Bangalore,Mumbai Indians,St George's Park
16,10,51,8,54,3,158,104,72,7,6.75,8.666666666666666,1.916666666666666,0,392218,Royal Challengers Bangalore,Mumbai Indians,St George's Park
16,10,51,9,58,4,158,100,66,6,6.444444444444445,9.090909090909092,2.646464646464647,0,392218,Royal Challengers Bangalore,Mumbai Indians,St George's Park
16,10,51,10,68,4,158,90,60,6,6.8,9.0,2.2,0,392218,Royal Challengers Bangalore,Mumbai Indians,St George's Park
16,10,51,11,74,5,158,84,54,5,6.7272727272727275,9.333333333333334,2.6060606060606064,0,392218,Royal Challengers Bangalore,Mumbai Indians,St George's Park
16,10,51,12,85,5,158,73,48,5,7.083333333333333,9.125,2.041666666666667,0,392218,Royal Challengers Bangalore,Mumbai Indians,St George's Park
16,10,51,13,92,6,158,66,42,4,7.076923076923077,9.428571428571429,2.351648351648352,0,392218,Royal Challengers Bangalore,Mumbai Indians,St George's Park
16,10,51,14,100,6,158,58,36,4,7.142857142857143,9.666666666666666,2.523809523809523,0,392218,Royal Challengers Bangalore,Mumbai Indians,St George's Park
16,10,51,15,106,6,158,52,30,4,7.066666666666666,10.4,3.333333333333334,0,392218,Royal Challengers Bangalore,Mumbai Indians,St George's Park
16,10,51,16,113,6,158,45,24,4,7.0625,11.25,4.1875,0,392218,Royal Challengers Bangalore,Mumbai Indians,St George's Park
16,10,51,17,118,7,158,40,18,3,6.9411764705882355,13.333333333333334,6.392156862745098,0,392218,Royal Challengers Bangalore,Mumbai Indians,St George's Park
16,10,51,18,125,7,158,33,12,3,6.944444444444445,16.5,9.555555555555555,0,392218,Royal Challengers Bangalore,Mumbai Indians,St George's Park
